order_date,product_name,category,item_price,units_sold,revenue,units_returned,refund_amount,cogs,repeat_order_pct
2025-10-30,Linen Shorts,Bottoms,47.04,1,47.04,0,0.0,15.77,0.3414
2025-10-30,Denim Straight Leg,Bottoms,86.73,1,86.73,0,0.0,30.52,0.3191
2025-10-30,Premium Hoodie,Outerwear,110.72,1,110.72,0,0.0,42.75,0.2686
2025-10-30,Wool Blend Coat,Outerwear,193.11,1,193.11,0,0.0,80.51,0.3278
2025-10-30,Puffer Jacket Recycled,Outerwear,151.03,1,151.03,0,0.0,60.97,0.3269
2025-10-30,Rain Jacket,Outerwear,94.09,1,94.09,0,0.0,37.75,0.2693
2025-10-30,Wrap Midi Dress,Dresses,80.64,2,161.28,0,0.0,57.76,0.3387
2025-10-30,Linen Maxi Dress,Dresses,95.93,2,191.87,0,0.0,72.44,0.2749
2025-10-30,Organic Shirt Dress,Dresses,83.25,2,166.49,0,0.0,60.88,0.3149
2025-10-30,Knit Sweater Dress,Dresses,99.9,1,99.9,0,0.0,36.79,0.2746
2025-10-30,Recycled Sneakers,Footwear,86.23,2,172.46,0,0.0,69.66,0.2777
2025-10-30,Leather Ankle Boots,Footwear,138.05,2,276.1,0,0.0,113.16,0.275
2025-10-30,Canvas Slip-Ons,Footwear,58.86,1,58.86,0,0.0,24.29,0.2811
2025-10-30,Weekend Travel Bag,Bags,85.32,1,85.32,0,0.0,28.2,0.2617
2025-10-30,Canvas Tote,Bags,46.84,2,93.69,0,0.0,30.4,0.3178
2025-10-30,Crossbody Bag,Bags,67.53,1,67.53,0,0.0,21.95,0.2754
2025-10-30,Bamboo Sunglasses,Accessories,36.09,2,72.17,0,0.0,22.6,0.3366
2025-10-30,Recycled Beanie,Accessories,22.11,3,66.34,0,0.0,19.56,0.2835
2025-10-30,Cork Wallet,Accessories,29.94,1,29.94,0,0.0,9.07,0.2562
2025-10-30,Organic Socks 3-Pack,Accessories,18.57,2,37.14,0,0.0,11.4,0.2693
2025-10-30,Hemp Belt,Accessories,25.01,2,50.01,0,0.0,15.42,0.3415
2025-10-30,Seamless Sports Bra,Activewear,46.32,1,46.32,0,0.0,17.7,0.3053
2025-10-30,Performance Leggings,Activewear,64.39,1,64.39,0,0.0,23.56,0.2563
2025-10-31,Classic Essential Tee,Tops,40.05,5,200.24,0,0.0,79.05,0.286
2025-10-31,Organic V-Neck,Tops,46.05,5,230.27,0,0.0,83.4,0.274
2025-10-31,Linen Relaxed Shirt,Tops,56.66,4,226.64,0,0.0,84.0,0.2636
2025-10-31,Oversized Crop Top,Tops,36.51,3,109.54,0,0.0,40.53,0.2964
2025-10-31,Merino Wool Polo,Tops,67.68,1,67.68,0,0.0,26.25,0.2591
2025-10-31,Organic Joggers,Bottoms,61.28,4,245.12,0,0.0,86.96,0.2715
2025-10-31,High-Rise Wide Leg,Bottoms,77.28,3,231.84,0,0.0,77.13,0.3063
2025-10-31,Relaxed Chinos,Bottoms,69.7,3,209.11,0,0.0,72.78,0.3011
2025-10-31,Linen Shorts,Bottoms,51.11,1,51.11,0,0.0,17.9,0.3395
2025-10-31,Denim Straight Leg,Bottoms,84.77,1,84.77,0,0.0,29.25,0.3344
2025-10-31,Premium Hoodie,Outerwear,112.83,2,225.66,0,0.0,90.46,0.2827
2025-10-31,Wool Blend Coat,Outerwear,188.99,2,377.98,0,0.0,145.22,0.3011
2025-10-31,Puffer Jacket Recycled,Outerwear,149.11,2,298.23,0,0.0,118.84,0.3233
2025-10-31,Rain Jacket,Outerwear,90.99,1,90.99,0,0.0,37.12,0.308
2025-10-31,Wrap Midi Dress,Dresses,79.72,2,159.45,0,0.0,59.9,0.3119
2025-10-31,Linen Maxi Dress,Dresses,96.22,2,192.44,0,0.0,68.58,0.3157
2025-10-31,Organic Shirt Dress,Dresses,84.81,1,84.81,0,0.0,30.24,0.256
2025-10-31,Knit Sweater Dress,Dresses,103.73,1,103.73,0,0.0,37.65,0.3127
2025-10-31,Recycled Sneakers,Footwear,85.46,1,85.46,0,0.0,35.23,0.3069
2025-10-31,Leather Ankle Boots,Footwear,144.42,1,144.42,0,0.0,59.46,0.34
2025-10-31,Canvas Slip-Ons,Footwear,60.9,1,60.9,0,0.0,25.47,0.2853
2025-10-31,Weekend Travel Bag,Bags,87.04,2,174.08,0,0.0,56.92,0.3417
2025-10-31,Canvas Tote,Bags,46.47,1,46.47,0,0.0,14.89,0.289
2025-10-31,Crossbody Bag,Bags,62.19,1,62.19,0,0.0,21.52,0.3412
2025-10-31,Bamboo Sunglasses,Accessories,34.54,3,103.63,0,0.0,32.04,0.2674
2025-10-31,Recycled Beanie,Accessories,21.99,2,43.97,0,0.0,13.1,0.2992
2025-10-31,Cork Wallet,Accessories,28.73,1,28.73,0,0.0,8.4,0.2734
2025-10-31,Organic Socks 3-Pack,Accessories,17.12,1,17.12,0,0.0,5.32,0.3142
2025-10-31,Hemp Belt,Accessories,25.14,1,25.14,0,0.0,7.32,0.2791
2025-10-31,Seamless Sports Bra,Activewear,43.05,1,43.05,0,0.0,15.26,0.3217
2025-11-01,Classic Essential Tee,Tops,38.06,3,114.17,0,0.0,43.65,0.3168
2025-11-01,Organic V-Neck,Tops,43.18,3,129.55,0,0.0,49.65,0.3348
2025-11-01,Linen Relaxed Shirt,Tops,59.0,2,118.01,0,0.0,43.44,0.2782
2025-11-01,Oversized Crop Top,Tops,35.14,2,70.27,0,0.0,26.06,0.3225
2025-11-01,Merino Wool Polo,Tops,61.91,1,61.91,0,0.0,23.52,0.2965
2025-11-01,Organic Joggers,Bottoms,58.19,3,174.58,0,0.0,59.7,0.3175
2025-11-01,High-Rise Wide Leg,Bottoms,73.31,2,146.62,0,0.0,52.22,0.2605
2025-11-01,Relaxed Chinos,Bottoms,69.86,1,69.86,0,0.0,23.49,0.3264
2025-11-01,Linen Shorts,Bottoms,48.54,1,48.54,0,0.0,17.17,0.3326
2025-11-01,Premium Hoodie,Outerwear,110.79,2,221.58,0,0.0,85.52,0.3246
2025-11-01,Wool Blend Coat,Outerwear,193.16,1,193.16,0,0.0,77.44,0.2573
2025-11-01,Puffer Jacket Recycled,Outerwear,151.41,1,151.41,0,0.0,58.99,0.2822
2025-11-01,Wrap Midi Dress,Dresses,79.65,1,79.65,0,0.0,29.95,0.2592
2025-11-01,Linen Maxi Dress,Dresses,98.74,1,98.74,0,0.0,33.84,0.3012
2025-11-01,Organic Shirt Dress,Dresses,84.06,2,168.12,0,0.0,62.68,0.3411
2025-11-01,Knit Sweater Dress,Dresses,96.81,1,96.81,0,0.0,36.36,0.3016
2025-11-01,Recycled Sneakers,Footwear,85.72,1,85.72,0,0.0,35.57,0.3196
2025-11-01,Leather Ankle Boots,Footwear,144.52,1,144.52,0,0.0,58.32,0.3344
2025-11-01,Canvas Slip-Ons,Footwear,58.75,1,58.75,0,0.0,23.58,0.2844
2025-11-01,Weekend Travel Bag,Bags,92.52,1,92.52,0,0.0,30.94,0.3355
2025-11-01,Canvas Tote,Bags,46.17,1,46.17,0,0.0,14.51,0.327
2025-11-01,Bamboo Sunglasses,Accessories,33.76,2,67.53,0,0.0,21.18,0.3164
2025-11-01,Recycled Beanie,Accessories,21.94,1,21.94,0,0.0,6.26,0.3208
2025-11-01,Cork Wallet,Accessories,29.37,1,29.37,0,0.0,8.74,0.2732
2025-11-01,Organic Socks 3-Pack,Accessories,17.37,1,17.37,0,0.0,5.45,0.3013
2025-11-01,Seamless Sports Bra,Activewear,43.67,1,43.67,0,0.0,16.89,0.3287
2025-11-01,Performance Leggings,Activewear,67.63,1,67.63,0,0.0,25.57,0.27
2025-11-02,Classic Essential Tee,Tops,37.33,3,111.99,0,0.0,43.71,0.2602
2025-11-02,Organic V-Neck,Tops,45.11,2,90.23,0,0.0,34.78,0.3232
2025-11-02,Linen Relaxed Shirt,Tops,59.56,2,119.12,0,0.0,45.46,0.3442
2025-11-02,Oversized Crop Top,Tops,35.65,1,35.65,0,0.0,13.13,0.3395
2025-11-02,Merino Wool Polo,Tops,66.65,1,66.65,0,0.0,26.56,0.3075
2025-11-02,Organic Joggers,Bottoms,56.32,2,112.64,0,0.0,40.24,0.291
2025-11-02,High-Rise Wide Leg,Bottoms,78.12,1,78.12,0,0.0,26.28,0.2951
2025-11-02,Relaxed Chinos,Bottoms,67.74,2,135.49,0,0.0,49.54,0.2623
2025-11-02,Linen Shorts,Bottoms,49.79,1,49.79,0,0.0,17.99,0.2668
2025-11-02,Premium Hoodie,Outerwear,114.11,2,228.21,0,0.0,95.76,0.3377
2025-11-02,Wool Blend Coat,Outerwear,198.28,1,198.28,0,0.0,81.71,0.2699
2025-11-02,Puffer Jacket Recycled,Outerwear,142.73,1,142.73,0,0.0,58.13,0.2579
2025-11-02,Wrap Midi Dress,Dresses,81.42,1,81.42,0,0.0,29.74,0.3255
2025-11-02,Linen Maxi Dress,Dresses,92.8,1,92.8,0,0.0,32.48,0.3227
2025-11-02,Organic Shirt Dress,Dresses,89.17,1,89.17,0,0.0,31.78,0.3133
2025-11-02,Knit Sweater Dress,Dresses,94.07,1,94.07,0,0.0,35.39,0.3409
2025-11-02,Recycled Sneakers,Footwear,87.95,1,87.95,0,0.0,37.9,0.287
2025-11-02,Leather Ankle Boots,Footwear,144.63,1,144.63,0,0.0,63.51,0.3371
2025-11-02,Canvas Slip-Ons,Footwear,61.01,1,61.01,0,0.0,24.92,0.275
2025-11-02,Weekend Travel Bag,Bags,91.37,1,91.37,0,0.0,30.42,0.2772
2025-11-02,Canvas Tote,Bags,47.21,1,47.21,0,0.0,15.72,0.3253
2025-11-02,Bamboo Sunglasses,Accessories,35.81,1,35.81,0,0.0,10.94,0.3236
2025-11-02,Recycled Beanie,Accessories,21.27,2,42.54,0,0.0,13.32,0.2658
2025-11-02,Cork Wallet,Accessories,30.16,1,30.16,0,0.0,9.01,0.2689
2025-11-02,Organic Socks 3-Pack,Accessories,18.68,1,18.68,0,0.0,5.77,0.2694
2025-11-02,Hemp Belt,Accessories,25.64,1,25.64,0,0.0,7.56,0.2955
2025-11-02,Performance Leggings,Activewear,62.73,1,62.73,0,0.0,22.23,0.3174
2025-11-03,Classic Essential Tee,Tops,39.54,5,197.69,0,0.0,73.85,0.2964
2025-11-03,Organic V-Neck,Tops,43.87,4,175.46,0,0.0,64.08,0.2958
2025-11-03,Linen Relaxed Shirt,Tops,57.8,3,173.41,0,0.0,67.17,0.3261
2025-11-03,Oversized Crop Top,Tops,33.4,3,100.2,0,0.0,38.88,0.3181
2025-11-03,Merino Wool Polo,Tops,64.95,1,64.95,0,0.0,25.66,0.3014
2025-11-03,Organic Joggers,Bottoms,60.83,3,182.49,0,0.0,66.93,0.3068
2025-11-03,High-Rise Wide Leg,Bottoms,76.31,2,152.62,0,0.0,54.64,0.2559
2025-11-03,Relaxed Chinos,Bottoms,67.64,2,135.28,0,0.0,49.24,0.3426
2025-11-03,Linen Shorts,Bottoms,50.01,2,100.03,0,0.0,36.02,0.3278
2025-11-03,Denim Straight Leg,Bottoms,86.28,1,86.28,0,0.0,31.03,0.3399
2025-11-03,Premium Hoodie,Outerwear,106.59,3,319.78,0,0.0,126.24,0.3294
2025-11-03,Wool Blend Coat,Outerwear,193.45,1,193.45,0,0.0,74.36,0.3064
2025-11-03,Puffer Jacket Recycled,Outerwear,138.17,2,276.34,0,0.0,113.58,0.3013
2025-11-03,Rain Jacket,Outerwear,98.88,1,98.88,0,0.0,39.73,0.3037
2025-11-03,Wrap Midi Dress,Dresses,79.51,3,238.54,0,0.0,90.06,0.2674
2025-11-03,Linen Maxi Dress,Dresses,95.79,1,95.79,0,0.0,35.78,0.2585
2025-11-03,Organic Shirt Dress,Dresses,88.46,2,176.92,0,0.0,62.0,0.3147
2025-11-03,Knit Sweater Dress,Dresses,97.97,2,195.94,0,0.0,73.18,0.2585
2025-11-03,Recycled Sneakers,Footwear,87.01,2,174.02,0,0.0,72.56,0.2923
2025-11-03,Leather Ankle Boots,Footwear,132.61,1,132.61,0,0.0,54.15,0.2899
2025-11-03,Canvas Slip-Ons,Footwear,59.42,1,59.42,0,0.0,24.35,0.2585
2025-11-03,Weekend Travel Bag,Bags,90.77,2,181.53,0,0.0,62.6,0.3312
2025-11-03,Canvas Tote,Bags,43.98,2,87.95,0,0.0,28.36,0.3041
2025-11-03,Crossbody Bag,Bags,62.44,1,62.44,0,0.0,20.12,0.325
2025-11-03,Bamboo Sunglasses,Accessories,34.42,2,68.84,0,0.0,20.56,0.2642
2025-11-03,Recycled Beanie,Accessories,21.0,2,42.0,0,0.0,12.6,0.2821
2025-11-03,Cork Wallet,Accessories,27.6,2,55.2,0,0.0,16.0,0.3385
2025-11-03,Organic Socks 3-Pack,Accessories,17.42,2,34.85,0,0.0,10.66,0.2692
2025-11-03,Hemp Belt,Accessories,25.86,1,25.86,0,0.0,7.5,0.3207
2025-11-03,Seamless Sports Bra,Activewear,45.75,1,45.75,0,0.0,16.49,0.3181
2025-11-03,Performance Leggings,Activewear,62.19,1,62.19,0,0.0,22.75,0.276
2025-11-04,Classic Essential Tee,Tops,40.15,6,240.89,0,0.0,90.96,0.297
2025-11-04,Organic V-Neck,Tops,45.04,5,225.2,0,0.0,83.65,0.272
2025-11-04,Linen Relaxed Shirt,Tops,61.67,4,246.68,0,0.0,97.68,0.3366
2025-11-04,Oversized Crop Top,Tops,35.91,2,71.82,0,0.0,26.1,0.3034
2025-11-04,Merino Wool Polo,Tops,65.95,1,65.95,0,0.0,26.2,0.3086
2025-11-04,Organic Joggers,Bottoms,58.57,4,234.28,0,0.0,80.28,0.326
2025-11-04,High-Rise Wide Leg,Bottoms,75.49,3,226.46,0,0.0,81.36,0.2724
2025-11-04,Relaxed Chinos,Bottoms,67.8,3,203.39,0,0.0,73.02,0.3373
2025-11-04,Linen Shorts,Bottoms,51.01,2,102.02,0,0.0,34.22,0.2579
2025-11-04,Denim Straight Leg,Bottoms,88.74,1,88.74,0,0.0,30.24,0.3443
2025-11-04,Premium Hoodie,Outerwear,115.28,2,230.57,0,0.0,94.38,0.3125
2025-11-04,Wool Blend Coat,Outerwear,189.76,1,189.76,0,0.0,77.26,0.337
2025-11-04,Puffer Jacket Recycled,Outerwear,138.57,1,138.57,0,0.0,55.51,0.2758
2025-11-04,Rain Jacket,Outerwear,91.78,1,91.78,0,0.0,38.45,0.2812
2025-11-04,Wrap Midi Dress,Dresses,80.26,2,160.53,0,0.0,56.92,0.3242
2025-11-04,Linen Maxi Dress,Dresses,99.25,2,198.5,0,0.0,71.06,0.3188
2025-11-04,Organic Shirt Dress,Dresses,83.22,2,166.43,0,0.0,61.7,0.3206
2025-11-04,Knit Sweater Dress,Dresses,102.12,1,102.12,0,0.0,36.6,0.3383
2025-11-04,Recycled Sneakers,Footwear,88.55,2,177.1,0,0.0,76.4,0.2663
2025-11-04,Leather Ankle Boots,Footwear,142.78,1,142.78,0,0.0,57.69,0.3098
2025-11-04,Canvas Slip-Ons,Footwear,57.03,1,57.03,0,0.0,23.84,0.3055
2025-11-04,Weekend Travel Bag,Bags,90.96,1,90.96,0,0.0,31.09,0.2734
2025-11-04,Canvas Tote,Bags,44.97,1,44.97,0,0.0,15.37,0.2576
2025-11-04,Crossbody Bag,Bags,65.0,1,65.0,0,0.0,20.54,0.3398
2025-11-04,Bamboo Sunglasses,Accessories,34.01,3,102.03,0,0.0,31.53,0.3259
2025-11-04,Recycled Beanie,Accessories,21.86,2,43.71,0,0.0,12.56,0.3363
2025-11-04,Cork Wallet,Accessories,29.61,1,29.61,0,0.0,9.11,0.3097
2025-11-04,Organic Socks 3-Pack,Accessories,17.85,1,17.85,0,0.0,5.52,0.3329
2025-11-04,Hemp Belt,Accessories,24.97,1,24.97,0,0.0,7.25,0.3345
2025-11-04,Seamless Sports Bra,Activewear,42.88,1,42.88,0,0.0,16.49,0.2869
2025-11-04,Performance Leggings,Activewear,62.13,1,62.13,0,0.0,22.45,0.3056
2025-11-05,Classic Essential Tee,Tops,37.51,6,225.05,0,0.0,83.76,0.2908
2025-11-05,Organic V-Neck,Tops,46.85,4,187.41,0,0.0,72.36,0.2573
2025-11-05,Linen Relaxed Shirt,Tops,58.94,4,235.77,0,0.0,90.44,0.3104
2025-11-05,Oversized Crop Top,Tops,36.72,2,73.44,0,0.0,27.5,0.2924
2025-11-05,Merino Wool Polo,Tops,65.23,2,130.46,0,0.0,51.08,0.2823
2025-11-05,Organic Joggers,Bottoms,60.26,4,241.03,0,0.0,86.36,0.3103
2025-11-05,High-Rise Wide Leg,Bottoms,72.0,4,287.99,0,0.0,98.68,0.3111
2025-11-05,Relaxed Chinos,Bottoms,70.53,2,141.06,0,0.0,48.24,0.2934
2025-11-05,Linen Shorts,Bottoms,49.06,1,49.06,0,0.0,16.47,0.2585
2025-11-05,Denim Straight Leg,Bottoms,89.35,1,89.35,0,0.0,32.07,0.3276
2025-11-05,Premium Hoodie,Outerwear,106.86,2,213.71,0,0.0,83.36,0.2639
2025-11-05,Wool Blend Coat,Outerwear,186.42,2,372.84,0,0.0,144.28,0.3283
2025-11-05,Puffer Jacket Recycled,Outerwear,144.62,1,144.62,0,0.0,55.76,0.2856
2025-11-05,Rain Jacket,Outerwear,96.51,1,96.51,0,0.0,37.91,0.2707
2025-11-05,Wrap Midi Dress,Dresses,82.12,2,164.23,0,0.0,60.96,0.3348
2025-11-05,Linen Maxi Dress,Dresses,94.76,1,94.76,0,0.0,33.68,0.316
2025-11-05,Organic Shirt Dress,Dresses,83.86,2,167.72,0,0.0,59.26,0.3163
2025-11-05,Knit Sweater Dress,Dresses,97.19,1,97.19,0,0.0,33.7,0.2935
2025-11-05,Recycled Sneakers,Footwear,85.87,2,171.74,0,0.0,72.98,0.2986
2025-11-05,Leather Ankle Boots,Footwear,132.2,1,132.2,0,0.0,55.21,0.2916
2025-11-05,Canvas Slip-Ons,Footwear,58.41,1,58.41,0,0.0,23.75,0.3109
2025-11-05,Weekend Travel Bag,Bags,89.97,1,89.97,0,0.0,29.92,0.2585
2025-11-05,Canvas Tote,Bags,45.99,1,45.99,0,0.0,14.68,0.265
2025-11-05,Crossbody Bag,Bags,65.21,1,65.21,0,0.0,20.91,0.3121
2025-11-05,Bamboo Sunglasses,Accessories,34.31,3,102.94,0,0.0,29.43,0.3086
2025-11-05,Recycled Beanie,Accessories,22.25,3,66.74,0,0.0,19.8,0.3296
2025-11-05,Cork Wallet,Accessories,28.36,2,56.73,0,0.0,16.68,0.2794
2025-11-05,Organic Socks 3-Pack,Accessories,17.33,1,17.33,0,0.0,5.05,0.2911
2025-11-05,Hemp Belt,Accessories,24.09,1,24.09,0,0.0,7.29,0.3362
2025-11-05,Seamless Sports Bra,Activewear,44.94,1,44.94,0,0.0,16.3,0.301
2025-11-05,Performance Leggings,Activewear,64.45,1,64.45,0,0.0,23.23,0.2592
2025-11-05,Running Tank,Activewear,38.58,1,38.58,0,0.0,13.61,0.3401
2025-11-06,Classic Essential Tee,Tops,39.67,5,198.33,0,0.0,72.4,0.2722
2025-11-06,Organic V-Neck,Tops,44.65,5,223.25,0,0.0,87.95,0.258
2025-11-06,Linen Relaxed Shirt,Tops,57.6,4,230.4,0,0.0,86.64,0.2619
2025-11-06,Oversized Crop Top,Tops,34.81,3,104.44,0,0.0,40.05,0.324
2025-11-06,Merino Wool Polo,Tops,62.08,1,62.08,0,0.0,23.67,0.2988
2025-11-06,Organic Joggers,Bottoms,59.03,5,295.17,0,0.0,101.45,0.3081
2025-11-06,High-Rise Wide Leg,Bottoms,78.71,4,314.83,0,0.0,114.96,0.2933
2025-11-06,Relaxed Chinos,Bottoms,69.93,2,139.86,0,0.0,49.56,0.2644
2025-11-06,Linen Shorts,Bottoms,50.23,2,100.46,0,0.0,35.18,0.313
2025-11-06,Denim Straight Leg,Bottoms,86.28,1,86.28,0,0.0,29.23,0.2957
2025-11-06,Premium Hoodie,Outerwear,108.05,2,216.1,0,0.0,84.86,0.2979
2025-11-06,Wool Blend Coat,Outerwear,179.99,2,359.98,0,0.0,137.36,0.3265
2025-11-06,Puffer Jacket Recycled,Outerwear,145.76,2,291.51,0,0.0,116.7,0.3036
2025-11-06,Rain Jacket,Outerwear,94.18,1,94.18,0,0.0,38.63,0.3386
2025-11-06,Wrap Midi Dress,Dresses,80.63,3,241.88,0,0.0,85.41,0.2614
2025-11-06,Linen Maxi Dress,Dresses,94.29,2,188.59,0,0.0,65.52,0.3372
2025-11-06,Organic Shirt Dress,Dresses,83.68,3,251.03,0,0.0,94.38,0.2901
2025-11-06,Knit Sweater Dress,Dresses,100.23,2,200.45,0,0.0,72.44,0.329
2025-11-06,Recycled Sneakers,Footwear,93.34,2,186.67,0,0.0,79.1,0.3052
2025-11-06,Leather Ankle Boots,Footwear,135.36,1,135.36,0,0.0,54.59,0.3243
2025-11-06,Canvas Slip-Ons,Footwear,61.51,2,123.03,0,0.0,49.3,0.2912
2025-11-06,Weekend Travel Bag,Bags,91.48,1,91.48,0,0.0,31.28,0.2851
2025-11-06,Canvas Tote,Bags,45.17,2,90.35,0,0.0,29.86,0.3272
2025-11-06,Crossbody Bag,Bags,62.33,1,62.33,0,0.0,20.74,0.2872
2025-11-06,Bamboo Sunglasses,Accessories,34.39,2,68.77,0,0.0,20.8,0.3271
2025-11-06,Recycled Beanie,Accessories,21.28,3,63.85,0,0.0,18.21,0.2904
2025-11-06,Cork Wallet,Accessories,28.15,2,56.3,0,0.0,16.9,0.3178
2025-11-06,Organic Socks 3-Pack,Accessories,18.12,1,18.12,0,0.0,5.18,0.339
2025-11-06,Hemp Belt,Accessories,23.8,1,23.8,0,0.0,7.42,0.2909
2025-11-06,Seamless Sports Bra,Activewear,44.85,1,44.85,0,0.0,15.79,0.3292
2025-11-06,Performance Leggings,Activewear,63.75,1,63.75,0,0.0,23.88,0.3354
2025-11-06,Running Tank,Activewear,40.85,1,40.85,0,0.0,15.8,0.325
2025-11-07,Classic Essential Tee,Tops,39.91,4,159.62,0,0.0,62.24,0.2696
2025-11-07,Organic V-Neck,Tops,43.13,3,129.4,0,0.0,47.37,0.2655
2025-11-07,Linen Relaxed Shirt,Tops,58.22,4,232.89,0,0.0,88.12,0.3432
2025-11-07,Oversized Crop Top,Tops,34.93,2,69.87,0,0.0,27.76,0.2906
2025-11-07,Merino Wool Polo,Tops,62.51,1,62.51,0,0.0,22.96,0.3227
2025-11-07,Organic Joggers,Bottoms,59.18,3,177.54,0,0.0,59.7,0.3237
2025-11-07,High-Rise Wide Leg,Bottoms,76.37,3,229.1,0,0.0,77.1,0.3376
2025-11-07,Relaxed Chinos,Bottoms,68.28,2,136.57,0,0.0,47.98,0.3053
2025-11-07,Linen Shorts,Bottoms,49.37,2,98.73,0,0.0,34.52,0.296
2025-11-07,Denim Straight Leg,Bottoms,92.73,1,92.73,0,0.0,31.14,0.2734
2025-11-07,Premium Hoodie,Outerwear,108.01,2,216.01,0,0.0,87.98,0.2999
2025-11-07,Wool Blend Coat,Outerwear,195.37,1,195.37,0,0.0,76.48,0.3306
2025-11-07,Puffer Jacket Recycled,Outerwear,140.96,2,281.92,0,0.0,111.06,0.2892
2025-11-07,Rain Jacket,Outerwear,97.25,1,97.25,0,0.0,39.66,0.307
2025-11-07,Wrap Midi Dress,Dresses,82.57,2,165.13,0,0.0,60.1,0.3335
2025-11-07,Linen Maxi Dress,Dresses,96.4,2,192.81,0,0.0,69.04,0.2693
2025-11-07,Organic Shirt Dress,Dresses,86.66,2,173.33,0,0.0,65.14,0.2922
2025-11-07,Knit Sweater Dress,Dresses,97.68,2,195.35,0,0.0,69.32,0.2565
2025-11-07,Recycled Sneakers,Footwear,90.4,2,180.81,0,0.0,77.24,0.2623
2025-11-07,Leather Ankle Boots,Footwear,140.28,2,280.56,0,0.0,118.9,0.2722
2025-11-07,Canvas Slip-Ons,Footwear,59.45,2,118.9,0,0.0,48.62,0.3246
2025-11-07,Weekend Travel Bag,Bags,86.97,1,86.97,0,0.0,29.36,0.3262
2025-11-07,Canvas Tote,Bags,44.05,2,88.11,0,0.0,28.36,0.3079
2025-11-07,Crossbody Bag,Bags,63.78,1,63.78,0,0.0,21.62,0.2673
2025-11-07,Bamboo Sunglasses,Accessories,33.97,3,101.9,0,0.0,30.72,0.3118
2025-11-07,Recycled Beanie,Accessories,22.74,2,45.48,0,0.0,13.82,0.2809
2025-11-07,Cork Wallet,Accessories,27.96,1,27.96,0,0.0,8.74,0.2556
2025-11-07,Organic Socks 3-Pack,Accessories,18.07,1,18.07,0,0.0,5.48,0.2623
2025-11-07,Hemp Belt,Accessories,25.07,2,50.13,0,0.0,15.12,0.2708
2025-11-07,Seamless Sports Bra,Activewear,44.24,1,44.24,0,0.0,16.26,0.2895
2025-11-07,Performance Leggings,Activewear,62.83,1,62.83,0,0.0,22.21,0.284
2025-11-07,Running Tank,Activewear,40.19,1,40.19,0,0.0,14.81,0.3417
2025-11-08,Classic Essential Tee,Tops,39.91,4,159.62,0,0.0,61.4,0.3278
2025-11-08,Organic V-Neck,Tops,45.33,3,135.99,0,0.0,49.26,0.33
2025-11-08,Linen Relaxed Shirt,Tops,59.1,2,118.19,0,0.0,44.88,0.2851
2025-11-08,Oversized Crop Top,Tops,35.97,2,71.94,0,0.0,28.1,0.3402
2025-11-08,Merino Wool Polo,Tops,65.49,1,65.49,0,0.0,25.85,0.2624
2025-11-08,Organic Joggers,Bottoms,59.8,4,239.2,0,0.0,80.0,0.2571
2025-11-08,High-Rise Wide Leg,Bottoms,72.72,2,145.43,0,0.0,48.4,0.2902
2025-11-08,Relaxed Chinos,Bottoms,67.27,2,134.53,0,0.0,45.54,0.3042
2025-11-08,Linen Shorts,Bottoms,50.13,1,50.13,0,0.0,17.05,0.3177
2025-11-08,Denim Straight Leg,Bottoms,91.64,1,91.64,0,0.0,33.25,0.2933
2025-11-08,Premium Hoodie,Outerwear,107.84,2,215.69,0,0.0,83.78,0.3222
2025-11-08,Wool Blend Coat,Outerwear,196.47,1,196.47,0,0.0,76.48,0.2784
2025-11-08,Puffer Jacket Recycled,Outerwear,141.47,1,141.47,0,0.0,56.49,0.3404
2025-11-08,Wrap Midi Dress,Dresses,79.81,1,79.81,0,0.0,28.23,0.3356
2025-11-08,Linen Maxi Dress,Dresses,96.85,1,96.85,0,0.0,33.34,0.2645
2025-11-08,Organic Shirt Dress,Dresses,88.42,1,88.42,0,0.0,32.44,0.323
2025-11-08,Knit Sweater Dress,Dresses,94.4,1,94.4,0,0.0,34.88,0.2598
2025-11-08,Recycled Sneakers,Footwear,92.52,2,185.03,0,0.0,75.7,0.3147
2025-11-08,Leather Ankle Boots,Footwear,141.74,1,141.74,0,0.0,56.88,0.2983
2025-11-08,Canvas Slip-Ons,Footwear,59.02,1,59.02,0,0.0,25.2,0.2845
2025-11-08,Weekend Travel Bag,Bags,85.93,1,85.93,0,0.0,27.94,0.2946
2025-11-08,Canvas Tote,Bags,44.85,1,44.85,0,0.0,14.6,0.3241
2025-11-08,Crossbody Bag,Bags,68.05,1,68.05,0,0.0,22.64,0.2857
2025-11-08,Bamboo Sunglasses,Accessories,33.99,1,33.99,0,0.0,10.51,0.2917
2025-11-08,Recycled Beanie,Accessories,22.24,2,44.48,0,0.0,12.86,0.3313
2025-11-08,Cork Wallet,Accessories,28.67,1,28.67,0,0.0,8.7,0.2707
2025-11-08,Organic Socks 3-Pack,Accessories,17.28,1,17.28,0,0.0,5.07,0.2618
2025-11-08,Hemp Belt,Accessories,25.62,1,25.62,0,0.0,7.86,0.3148
2025-11-08,Seamless Sports Bra,Activewear,44.99,1,44.99,0,0.0,16.85,0.2778
2025-11-09,Classic Essential Tee,Tops,38.51,5,192.56,0,0.0,75.05,0.3378
2025-11-09,Organic V-Neck,Tops,44.33,3,132.99,0,0.0,49.11,0.3119
